name,n,constructive method, constructive distance, constructive calc time, local search method, localsearch distance, localsearch time, alpha, random seed
instances/small/pr299.tsp,299,Random Nearest Neighbor (RNN),162440.00,0.001681,None,0.00,0.000000,12,38
instances/small/pr299.tsp,299,Random Nearest Neighbor (RNN),168513.00,0.001360,None,0.00,0.000001,14,38
instances/small/pr299.tsp,299,Random Nearest Neighbor (RNN),200550.00,0.001393,None,0.00,0.000001,16,38
instances/small/pr299.tsp,299,Random Nearest Neighbor (RNN),219547.00,0.001395,None,0.00,0.000000,18,38
instances/small/pr299.tsp,299,Random Nearest Neighbor (RNN),233953.00,0.001426,None,0.00,0.000001,20,38
instances/small/pr299.tsp,299,Random Nearest Neighbor (RNN),139340.00,0.001394,None,0.00,0.000001,10,39
instances/small/pr299.tsp,299,Random Nearest Neighbor (RNN),163948.00,0.001505,None,0.00,0.000001,12,39
instances/small/pr299.tsp,299,Random Nearest Neighbor (RNN),161861.00,0.001591,None,0.00,0.000001,14,39
instances/small/pr299.tsp,299,Random Nearest Neighbor (RNN),190712.00,0.001670,None,0.00,0.000000,16,39
instances/small/pr299.tsp,299,Random Nearest Neighbor (RNN),194019.00,0.001379,None,0.00,0.000001,18,39
instances/small/pr299.tsp,299,Random Nearest Neighbor (RNN),232641.00,0.001588,None,0.00,0.000001,20,39
instances/small/pr299.tsp,299,Random Nearest Neighbor (RNN),140133.00,0.001553,None,0.00,0.000001,10,40
instances/small/pr299.tsp,299,Random Nearest Neighbor (RNN),162556.00,0.001497,None,0.00,0.000001,12,40
instances/small/pr299.tsp,299,Random Nearest Neighbor (RNN),173013.00,0.001696,None,0.00,0.000001,14,40
instances/small/pr299.tsp,299,Random Nearest Neighbor (RNN),191691.00,0.001727,None,0.00,0.000001,16,40
instances/small/pr299.tsp,299,Random Nearest Neighbor (RNN),204836.00,0.001732,None,0.00,0.000000,18,40
instances/small/pr299.tsp,299,Random Nearest Neighbor (RNN),211379.00,0.001725,None,0.00,0.000001,20,40
