name,n,constructive method, constructive distance, constructive calc time, local search method, localsearch distance, localsearch time, alpha, random seed
instances/small/berlin52.tsp,52,Random Double-sided nearest neighbor (RDSNN),11383.00,0.000140,None,0.00,0.000000,16,16
instances/small/berlin52.tsp,52,Random Double-sided nearest neighbor (RDSNN),12683.00,0.000128,None,0.00,0.000001,18,16
instances/small/berlin52.tsp,52,Random Double-sided nearest neighbor (RDSNN),12008.00,0.000129,None,0.00,0.000000,20,16
instances/small/berlin52.tsp,52,Random Double-sided nearest neighbor (RDSNN),10634.00,0.000108,None,0.00,0.000000,10,17
instances/small/berlin52.tsp,52,Random Double-sided nearest neighbor (RDSNN),11326.00,0.000109,None,0.00,0.000001,12,17
instances/small/berlin52.tsp,52,Random Double-sided nearest neighbor (RDSNN),11272.00,0.000109,None,0.00,0.000001,14,17
instances/small/berlin52.tsp,52,Random Double-sided nearest neighbor (RDSNN),12161.00,0.000110,None,0.00,0.000002,16,17
instances/small/berlin52.tsp,52,Random Double-sided nearest neighbor (RDSNN),12770.00,0.000111,None,0.00,0.000000,18,17
instances/small/berlin52.tsp,52,Random Double-sided nearest neighbor (RDSNN),13206.00,0.000128,None,0.00,0.000001,20,17
instances/small/berlin52.tsp,52,Random Double-sided nearest neighbor (RDSNN),9905.00,0.000127,None,0.00,0.000002,10,18
instances/small/berlin52.tsp,52,Random Double-sided nearest neighbor (RDSNN),11368.00,0.000126,None,0.00,0.000001,12,18
instances/small/berlin52.tsp,52,Random Double-sided nearest neighbor (RDSNN),11068.00,0.000122,None,0.00,0.000001,14,18
instances/small/berlin52.tsp,52,Random Double-sided nearest neighbor (RDSNN),11207.00,0.000127,None,0.00,0.000000,16,18
instances/small/berlin52.tsp,52,Random Double-sided nearest neighbor (RDSNN),12882.00,0.000127,None,0.00,0.000002,18,18
instances/small/berlin52.tsp,52,Random Double-sided nearest neighbor (RDSNN),12802.00,0.000125,None,0.00,0.000001,20,18
instances/small/berlin52.tsp,52,Random Double-sided nearest neighbor (RDSNN),10923.00,0.000128,None,0.00,0.000001,10,19
instances/small/berlin52.tsp,52,Random Double-sided nearest neighbor (RDSNN),10973.00,0.000122,None,0.00,0.000001,12,19
instances/small/berlin52.tsp,52,Random Double-sided nearest neighbor (RDSNN),12215.00,0.000125,None,0.00,0.000002,14,19
instances/small/berlin52.tsp,52,Random Double-sided nearest neighbor (RDSNN),11958.00,0.000127,None,0.00,0.000002,16,19
instances/small/berlin52.tsp,52,Random Double-sided nearest neighbor (RDSNN),12641.00,0.000125,None,0.00,0.000000,18,19
instances/small/berlin52.tsp,52,Random Double-sided nearest neighbor (RDSNN),11532.00,0.000128,None,0.00,0.000000,20,19
instances/small/berlin52.tsp,52,Random Double-sided nearest neighbor (RDSNN),10553.00,0.000126,None,0.00,0.000002,10,20
instances/small/berlin52.tsp,52,Random Double-sided nearest neighbor (RDSNN),11094.00,0.000126,None,0.00,0.000001,12,20
instances/small/berlin52.tsp,52,Random Double-sided nearest neighbor (RDSNN),11104.00,0.000124,None,0.00,0.000000,14,20
instances/small/berlin52.tsp,52,Random Double-sided nearest neighbor (RDSNN),11295.00,0.000126,None,0.00,0.000001,16,20
instances/small/berlin52.tsp,52,Random Double-sided nearest neighbor (RDSNN),12190.00,0.000124,None,0.00,0.000001,18,20
instances/small/berlin52.tsp,52,Random Double-sided nearest neighbor (RDSNN),12310.00,0.000131,None,0.00,0.000002,20,20
instances/small/berlin52.tsp,52,Random Double-sided nearest neighbor (RDSNN),9877.00,0.000127,None,0.00,0.000001,10,21
instances/small/berlin52.tsp,52,Random Double-sided nearest neighbor (RDSNN),11341.00,0.000124,None,0.00,0.000000,12,21
instances/small/berlin52.tsp,52,Random Double-sided nearest neighbor (RDSNN),10893.00,0.000127,None,0.00,0.000001,14,21
instances/small/berlin52.tsp,52,Random Double-sided nearest neighbor (RDSNN),12093.00,0.000128,None,0.00,0.000001,16,21
instances/small/berlin52.tsp,52,Random Double-sided nearest neighbor (RDSNN),13056.00,0.000126,None,0.00,0.000001,18,21
instances/small/berlin52.tsp,52,Random Double-sided nearest neighbor (RDSNN),11400.00,0.000126,None,0.00,0.000001,20,21
instances/small/eil51.tsp,51,Random Double-sided nearest neighbor (RDSNN),525.00,0.000128,None,0.00,0.000001,10,22
instances/small/eil51.tsp,51,Random Double-sided nearest neighbor (RDSNN),648.00,0.000118,None,0.00,0.000000,12,22
instances/small/eil51.tsp,51,Random Double-sided nearest neighbor (RDSNN),615.00,0.000120,None,0.00,0.000001,14,22
instances/small/eil51.tsp,51,Random Double-sided nearest neighbor (RDSNN),657.00,0.000121,None,0.00,0.000001,16,22
instances/small/eil51.tsp,51,Random Double-sided nearest neighbor (RDSNN),657.00,0.000120,None,0.00,0.000001,18,22
instances/small/eil51.tsp,51,Random Double-sided nearest neighbor (RDSNN),722.00,0.000123,None,0.00,0.000001,20,22
instances/small/eil51.tsp,51,Random Double-sided nearest neighbor (RDSNN),578.00,0.000121,None,0.00,0.000001,10,23
instances/small/eil51.tsp,51,Random Double-sided nearest neighbor (RDSNN),642.00,0.000122,None,0.00,0.000002,12,23
instances/small/eil51.tsp,51,Random Double-sided nearest neighbor (RDSNN),661.00,0.000123,None,0.00,0.000002,14,23
instances/small/eil51.tsp,51,Random Double-sided nearest neighbor (RDSNN),656.00,0.000125,None,0.00,0.000001,16,23
instances/small/eil51.tsp,51,Random Double-sided nearest neighbor (RDSNN),656.00,0.000119,None,0.00,0.000000,18,23
instances/small/eil51.tsp,51,Random Double-sided nearest neighbor (RDSNN),780.00,0.000122,None,0.00,0.000001,20,23
instances/small/eil51.tsp,51,Random Double-sided nearest neighbor (RDSNN),600.00,0.000158,None,0.00,0.000002,10,24
instances/small/eil51.tsp,51,Random Double-sided nearest neighbor (RDSNN),570.00,0.000117,None,0.00,0.000000,12,24
instances/small/eil51.tsp,51,Random Double-sided nearest neighbor (RDSNN),616.00,0.000107,None,0.00,0.000001,14,24
instances/small/eil51.tsp,51,Random Double-sided nearest neighbor (RDSNN),627.00,0.000106,None,0.00,0.000002,16,24
instances/small/eil51.tsp,51,Random Double-sided nearest neighbor (RDSNN),694.00,0.000111,None,0.00,0.000002,18,24
instances/small/eil51.tsp,51,Random Double-sided nearest neighbor (RDSNN),684.00,0.000112,None,0.00,0.000001,20,24
instances/small/eil51.tsp,51,Random Double-sided nearest neighbor (RDSNN),554.00,0.000110,None,0.00,0.000002,10,25
instances/small/eil51.tsp,51,Random Double-sided nearest neighbor (RDSNN),604.00,0.000106,None,0.00,0.000000,12,25
instances/small/eil51.tsp,51,Random Double-sided nearest neighbor (RDSNN),624.00,0.000106,None,0.00,0.000000,14,25
instances/small/eil51.tsp,51,Random Double-sided nearest neighbor (RDSNN),624.00,0.000108,None,0.00,0.000001,16,25
instances/small/eil51.tsp,51,Random Double-sided nearest neighbor (RDSNN),709.00,0.000113,None,0.00,0.000002,18,25
instances/small/eil51.tsp,51,Random Double-sided nearest neighbor (RDSNN),715.00,0.000113,None,0.00,0.000001,20,25
instances/small/eil51.tsp,51,Random Double-sided nearest neighbor (RDSNN),547.00,0.000106,None,0.00,0.000001,10,26
instances/small/eil51.tsp,51,Random Double-sided nearest neighbor (RDSNN),614.00,0.000110,None,0.00,0.000001,12,26
instances/small/eil51.tsp,51,Random Double-sided nearest neighbor (RDSNN),590.00,0.000105,None,0.00,0.000001,14,26
instances/small/eil51.tsp,51,Random Double-sided nearest neighbor (RDSNN),656.00,0.000120,None,0.00,0.000001,16,26
instances/small/eil51.tsp,51,Random Double-sided nearest neighbor (RDSNN),657.00,0.000123,None,0.00,0.000001,18,26
instances/small/eil51.tsp,51,Random Double-sided nearest neighbor (RDSNN),677.00,0.000125,None,0.00,0.000002,20,26
instances/small/eil51.tsp,51,Random Double-sided nearest neighbor (RDSNN),606.00,0.000124,None,0.00,0.000001,10,27
instances/small/eil51.tsp,51,Random Double-sided nearest neighbor (RDSNN),644.00,0.000123,None,0.00,0.000001,12,27
