name,n,constructive method, constructive distance, constructive calc time, local search method, localsearch distance, localsearch time, alpha, random seed
instances/large/d18512.tsp,18512,Random Double-sided nearest neighbor (RDSNN),11397159.00,12.012946,None,0.00,0.000001,18,34
instances/large/d18512.tsp,18512,Random Double-sided nearest neighbor (RDSNN),12484374.00,12.093403,None,0.00,0.000001,20,34
instances/large/d18512.tsp,18512,Random Double-sided nearest neighbor (RDSNN),6752583.00,11.767990,None,0.00,0.000001,10,35
instances/large/d18512.tsp,18512,Random Double-sided nearest neighbor (RDSNN),7967915.00,11.815599,None,0.00,0.000001,12,35
instances/large/d18512.tsp,18512,Random Double-sided nearest neighbor (RDSNN),9130878.00,11.935975,None,0.00,0.000002,14,35
instances/large/d18512.tsp,18512,Random Double-sided nearest neighbor (RDSNN),10285664.00,12.322333,None,0.00,0.000002,16,35
instances/large/d18512.tsp,18512,Random Double-sided nearest neighbor (RDSNN),11461302.00,12.048648,None,0.00,0.000002,18,35
instances/large/d18512.tsp,18512,Random Double-sided nearest neighbor (RDSNN),12504082.00,12.179085,None,0.00,0.000001,20,35
instances/large/d18512.tsp,18512,Random Double-sided nearest neighbor (RDSNN),6858116.00,11.646801,None,0.00,0.000002,10,36
instances/large/d18512.tsp,18512,Random Double-sided nearest neighbor (RDSNN),7990996.00,11.851398,None,0.00,0.000002,12,36
instances/large/d18512.tsp,18512,Random Double-sided nearest neighbor (RDSNN),9168768.00,11.902663,None,0.00,0.000001,14,36
instances/large/d18512.tsp,18512,Random Double-sided nearest neighbor (RDSNN),10305853.00,12.058485,None,0.00,0.000002,16,36
instances/large/d18512.tsp,18512,Random Double-sided nearest neighbor (RDSNN),11379835.00,12.121296,None,0.00,0.000001,18,36
instances/large/d18512.tsp,18512,Random Double-sided nearest neighbor (RDSNN),12466767.00,12.140645,None,0.00,0.000002,20,36
instances/large/d18512.tsp,18512,Random Double-sided nearest neighbor (RDSNN),6769230.00,11.792655,None,0.00,0.000001,10,37
instances/large/d18512.tsp,18512,Random Double-sided nearest neighbor (RDSNN),7985032.00,11.826681,None,0.00,0.000001,12,37
instances/large/d18512.tsp,18512,Random Double-sided nearest neighbor (RDSNN),9123952.00,11.809443,None,0.00,0.000002,14,37
instances/large/d18512.tsp,18512,Random Double-sided nearest neighbor (RDSNN),10249569.00,11.955592,None,0.00,0.000002,16,37
instances/large/d18512.tsp,18512,Random Double-sided nearest neighbor (RDSNN),11454438.00,12.040995,None,0.00,0.000001,18,37
